 id|name|oper|city|st|zip_fixed|lat|lng|fy09|fy08|fy07|fy06|fy05|fy04|fy03|fy02|fy01|fy00|fy99|fy98|fy97|fy96|fy95|fy94|fy93|fy92|fy91|fy90|fy89|fy88|fy87|fy86|fy85|fy84|fy83|fy82|fy81 
425|COMANCHE CO LAW ENFOR CTR||COMANCHE|TX||31.8973693|-98.6036581|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|13|22|11|0|0|0|0|0|0|0|0|0
406|ATLANTA DIST. HOLD RM|Federal|ATLANTA|GA|30303|33.755711|-84.3883717|28|16|2|0|3|5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
407|CINC II||LAKE CHARLES|LA||30.2265949|-93.2173758|0|0|0|0|0|0|0|0|0|2|26|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
408|NOGALES PROCESSING CENTER|Federal|NOGALES|AZ|85621|31.3403775|-110.9342532|0|53|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
412|DANBURY FED.CORR.INST.||DANBURY|CT||41.394817|-73.4540111|0|0|0|0|0|0|0|0|0|0|0|0|2|4|4|0|0|0|5|11|13|9|5|0|0|0|0|0|0
413|MANATEE COUNTY DETENTION-ANNEX|County|PALMETTO|FL|34221|27.5214269|-82.5723193|0|0|0|0|0|0|0|0|0|0|0|0|14|38|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
414|SANTA ANA DRO HOLDROOM|Federal|SANTA ANA|CA|90701|33.8648303|-118.0800782|37|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
416|MINNEHAHA COUNTY JAIL|County|SIOUX FALLS|SD|57104|43.6032799|-96.7172907|13|9|11|6|4|2|0|0|0|1|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
417|MARTIN HALL JUVENILE|County|MEDICAL LAKE|WA|99022|47.5729426|-117.6821604|0|0|0|0|0|1|7|5|11|15|8|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
419|NORTH ROYALTON CITY JAIL||N. ROYALTON|OH||41.3136644|-81.7245739|0|0|0|0|0|0|3|10|11|11|7|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
420|ANGELINA COUNTY JAIL|County|LUFKIN|TX|75901|31.3382406|-94.729097|0|0|0|0|7|41|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
421|WARREN COUNTY JUSTICE CTR|County|WARRENTON|MO|63383|38.811436|-91.1415375|0|0|0|0|0|0|4|9|12|13|8|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
422|CLINTON COUNTY JAIL||PLATTSBURG|MO||39.5655549|-94.4480059|0|0|0|0|0|0|0|0|0|1|4|6|8|5|4|4|4|5|4|0|0|0|0|0|0|0|0|0|0
423|WILSON COUNTY JAIL|County|FLORESVILLE|TX|78114|29.1335781|-98.1561192|0|0|0|0|0|0|0|0|5|24|15|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
424|FREMONT COUNTY JAIL, CO|County|CANON CITY|CO|81212|38.439949|-105.226097|6|20|1|0|0|0|0|0|0|5|11|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
428|DAWSON COUNTY JAIL|County|LEXINGTON|NE|68850|40.7750065|-99.7406712|0|0|0|0|0|0|7|16|15|3|0|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
429|SAN DIEGO COUNTY JUV.HALL|County|SAN DIEGO|CA|92123|32.7932147|-117.1382404|0|0|0|0|0|5|4|2|8|9|10|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
430|MACOMB CO.MT.CLEMENS,MI.|County|MT. CLEMENS|MI|48045|42.5972563|-82.8779754|4|4|5|8|6|4|0|0|0|0|0|5|3|1|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0
431|BERKS COUNTY SECURED JUVENILE|County|LEESPORT|PA|19533|40.4470377|-75.9663221|6|8|10|4|3|3|3|4|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
398|MIAMI FCI (FORMER MCC)|Regional and Federal Facilities|MIAMI|FL|33178|25.8433674|-80.4326521|0|0|0|0|2|4|0|0|0|0|0|0|0|2|2|2|0|0|0|0|10|30|4|0|0|0|0|0|0
438|ANCHORAGE JAIL|City or Municipality|ANCHORAGE|AK|99501|61.2237855|-149.8702209|5|4|4|3|3|4|2|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0
392|TRAVIS CTY JAIL|County|AUSTIN|TX|78701|30.2729209|-97.7443863|0|0|1|1|2|2|1|2|0|1|1|1|4|7|6|17|12|0|0|0|0|0|0|0|0|0|0|0|0
451|WASECA FED.CORR.INST.|Regional and Federal Facilities|WASECA|MN|56093|44.0777409|-93.5074426|0|0|0|0|3|10|10|4|4|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
440|WALKER COUNTY JAIL||LAFAYETTE|GA||34.7048022|-85.2818998|0|0|0|0|0|0|9|25|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
442|EASTLAKE JUVENILE HALL|County|LOS ANGELES|CA|90033|34.0484553|-118.2088013|0|0|0|0|0|0|9|7|6|3|0|0|0|0|0|0|5|0|0|7|0|0|0|0|0|0|0|0|0
443|TUMBLEWEED SHELTER|ORR|PHOENIX|AZ|85021|33.5612122|-112.1012912|9|9|9|6|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
444|WINN CORR INSTITUTE||WINNFIELD|LA||31.9254413|-92.6395931|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|9|11|9|5|0|0|0|0|0|0|0
446|MARION CO JAIL|County|SALEM|OR|97301|44.9464822|-123.0018941|0|0|0|0|0|0|0|0|0|0|2|7|6|2|2|2|3|9|5|0|0|0|0|0|0|0|0|0|0
447|OGLE COUNTY JAIL||OREGON|IL||42.0147513|-89.3323279|0|0|0|0|0|0|0|6|7|9|15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
448|JOHNSTON COUNTY DETENTION CENTER|County|SMITHSFIELD|NC|27577|35.5084935|-78.3394455|0|0|4|11|10|5|5|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
449|SALINE COUNTY JAIL|County|SALINA|KS|67401|38.8402805|-97.6114237|0|0|0|0|0|0|6|9|6|7|5|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
450|DALLAS F.O. HOLD|Federal|DALLAS|TX|75247|32.8166692|-96.8833562|3|15|10|4|4|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
453|LINCOLN COUNTY JAIL||LINCOLNTON|GA||33.7923477|-82.479018|0|0|0|0|0|0|0|5|6|15|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
454|COLUMBIA COUNTY JAIL|County|BLOOMSBURG|PA|17815|41.003698|-76.4549457|30|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
457|EATON CO.,CHARLOTTE, MI||CHARLOTTE|MI||42.5636478|-84.8358211|0|0|0|0|0|0|0|0|1|9|8|12|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
458|ALLEGANY COUNTY JAIL|County|BELMONT|NY|14813|42.2231241|-78.0344506|16|18|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
460|PICKAWAY COUNTY JAIL|County|CIRCLEVILLE|OH|43113|39.600618|-82.9460133|0|0|0|0|1|0|4|12|8|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
462|D.E. LONG JUV.DETENTION||PORTLAND|OR||45.5234515|-122.6762071|0|0|0|0|0|0|0|0|0|2|7|11|13|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
463|LOS PADRINOS JUVENILE HALL||DOWNEY|CA||33.9400143|-118.1325688|0|0|0|0|0|0|3|7|7|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
465|SACRAMENTO HOLD|Federal|SACRAMENTO|CA|95814|38.5824933|-121.4941738|16|13|0|0|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
467|CALHOUN COUNTY SHERIFF||ANNISTON|AL||33.6598257|-85.8316318|0|0|0|0|0|0|0|0|0|2|16|0|0|0|0|0|0|0|0|8|5|0|0|0|0|0|0|0|0
470|LEE COUNTY JAIL|County|DIXON|IL|61021|41.8389213|-89.4795478|0|0|0|0|0|0|0|0|0|0|0|4|5|6|5|2|0|2|0|0|5|2|0|0|0|0|0|0|0
472|SILVERDALE/HAMILTON COUNTY|County|CHATTANOOGA|TN|37421|35.0407113|-85.1375645|0|1|4|6|3|6|6|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
433|ONONDAGA COUNTY JAIL|County|SYRACUSE|NY|13202|43.0450679|-76.1522879|9|12|6|3|0|3|1|0|0|0|0|4|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
477|ERIE COUNTY JAIL, PA|County|ERIE|PA|16503|42.1253347|-80.0702555|10|12|6|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
479|YOUTHCARE|ORR|SEATTLE|WA|98105|47.6571575|-122.2819449|7|10|7|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
480|HAMILTON CO. JAIL (TENN)|County|CHATTANOOGA|TN|37402|35.0504707|-85.3162066|0|1|2|2|1|4|6|7|6|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
481|AUDRAIN COUNTY JAIL|County|MEXICO|MO|65265|39.1697626|-91.8829484|0|0|0|0|1|16|13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
67|WACKENHUT FACILITY|GEO Group, Inc|SAN ANTONIO|TX|78207|29.4174949|-98.5226706|10|130|141|112|119|125|87|79|85|71|133|36|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
483|RENO COUNTY JAIL|County|HUTCHINSON|KS|67501|38.0608445|-97.9297743|0|0|0|1|0|0|4|10|12|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
484|TAMPA BAY ACADEMY|ORR|RIVERVIEW|FL|33569|27.8661364|-82.3264809|6|10|5|5|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
485|YELLOWSTONE COUNTY JAIL|County|BILLINGS|MT|59101|45.7832856|-108.5006904|1|2|2|1|1|3|5|4|2|2|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
7|MIRA LOMA DET.CENTER|County|LANCASTER|CA|93536|34.6867846|-118.1541632|1105|958|972|739|718|737|698|703|778|728|610|496|59|2|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0
9|YORK COUNTY JAIL, PA|County|YORK|PA|17402|39.9721149|-76.6528225|632|647|611|499|591|650|641|775|812|679|530|324|316|260|151|140|53|18|22|19|6|0|0|0|0|0|0|0|0
177|SANTA RITA JAIL||DUBLIN|CA||37.7021521|-121.9357918|0|0|0|0|0|0|1|0|0|0|0|0|0|49|59|48|82|50|0|0|0|0|0|0|0|0|0|0|0
188|MINN.C.F., RUSH CITY|State|RUSH CITY|MN|55069|45.6869444|-92.9641667|0|0|0|0|9|33|51|57|68|53|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
230|GARVIN COUNTY JAIL|County|PAULS VALLEY|OK|73075|34.7400809|-97.2222451|18|12|18|23|18|17|12|11|14|23|11|9|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
270|REGIONAL JUSTICE CENTER||KENT|WA||47.3809335|-122.2348431|0|0|0|0|0|0|2|0|0|65|52|33|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
311|HOUSTON FO HOLDROOM|Federal|HOUSTON|TX|77032|29.9478352|-95.3207069|45|33|22|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
352|IBERIA PARISH JAIL|County|NEW IBERIA|LA|70560|30.0035365|-91.8187285|0|0|0|0|0|0|0|4|14|39|22|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
394|MAHONING COUNTY JAIL|County|YOUNGSTOWN|OH|44503|41.0990044|-80.6521139|37|20|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
434|NYC FIELD OFFICE|Federal|NEW YORK|NY|10278|40.7151351|-74.0039382|18|8|3|2|2|0|1|1|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
435|ST.CLAIR CO.,PT.HURON,MI.|County|PORT HURON|MI|48060|42.9708634|-82.4249142|30|3|3|1|1|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
476|ADA COUNTY JAIL|County|BOISE|ID|83704|43.6320897|-116.2863998|7|6|3|0|0|0|3|4|3|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
10|SAN PEDRO SPC|U.S. Immigrations and Customs Enforcement|SAN PEDRO|CA|90731|33.7322884|-118.2935891|0|25|504|382|395|438|361|417|464|509|521|409|466|421|381|434|498|713|273|263|4|0|0|0|0|0|0|0|0
11|FLORENCE SPC|U.S. Immigrations and Customs Enforcement|FLORENCE|AZ|85232|32.772674|-111.1652687|367|404|361|342|339|352|301|299|306|419|444|397|465|497|425|319|322|356|223|88|122|115|182|125|3|0|0|0|0
20|BUFFALO SPC|U.S. Immigrations and Customs Enforcement|BATAVIA|NY|14020|42.9981156|-78.1875167|483|457|385|334|304|282|284|296|290|289|292|80|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
1|PORT ISABEL SPC|U.S. Immigrations and Customs Enforcement|LOS FRESNOS|TX|78566|26.0717438|-97.4763733|601|805|955|753|716|781|736|653|689|605|685|685|510|403|408|416|641|593|542|924|1010|395|334|190|2|0|0|0|0
3|EL PASO SPC|U.S. Immigrations and Customs Enforcement|EL PASO|TX|79925|31.7776561|-106.3640398|752|785|772|712|612|655|757|766|703|561|560|576|367|308|229|163|198|270|287|310|342|293|295|185|11|0|0|0|0
274|KENNESAW CITY JAIL|City or Municipality|KENNESAW|GA|30144|34.0234337|-84.6154897|0|0|1|0|8|14|15|31|16|3|0|4|6|5|3|6|10|9|8|7|0|0|0|0|0|0|0|0|0
396|SOLON CITY JAIL|City or Municipality|SOLON|OH|44139|41.3897764|-81.4412259|2|4|6|0|0|0|11|18|16|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
486|CUMBERLAND FCI|Regional and Federal Facilities|CUMBERLAND|MD|21502|39.6528654|-78.7625185|1|1|1|1|4|8|4|3|3|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
24|LEAVENWORTH USP|Regional and Federal Facilities|LEAVENWORTH|KS|66048|39.3111112|-94.9224637|0|0|1|4|12|20|28|30|36|42|51|62|112|138|172|243|267|253|270|315|392|518|304|92|40|17|13|11|7
147|BUTNER FED.CORR.INST.|Regional and Federal Facilities|BUTNER|NC|27509|36.1320892|-78.7566714|0|1|4|7|13|16|15|18|17|23|39|59|64|43|19|9|6|2|1|1|4|3|2|1|0|0|0|0|0
487|ORLEANS COUNTY JAIL|County|ALBION|NY|14411|43.2464477|-78.1936319|0|0|0|0|1|0|2|3|2|0|0|0|2|5|3|2|4|2|0|0|0|2|0|0|0|0|0|0|0
523|BONNEVILLE CO. JAIL|County|IDAHO FALLS|ID|83402|43.4665808|-112.0341374|0|0|0|0|3|3|4|3|3|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
525|WEST CARROLL DETENTION CTR||EPPS|LA||32.6040264|-91.4778953|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|7|9|0|0|0|0|0|0|0|0|0
527|BURNET COUNTY JAIL|County|BURNET|TX|78611|30.7582376|-98.2283585|0|0|0|0|0|0|0|0|4|5|9|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
528|ARTHUR KILL CORR FAC S.I.|State|STATEN ISLAND|NY|10309|40.5265593|-74.223802|0|0|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|0|0|0|0|0
529|FRANKLIN COUNTY DETENTION CENTER||LOUISBURG|NC||36.0990393|-78.301106|0|0|0|0|0|0|0|11|8|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
530|LUTHERAN IMMIGRANT & REFUGEE SERVI||PORTLAND|OR||45.5234515|-122.6762071|0|0|0|0|0|0|0|0|0|0|0|0|0|3|10|8|0|0|0|0|0|0|0|0|0|0|0|0|0
532|GILA COUNTY JUVENILE DET CENTER|County|GLOBE|AZ|85501|33.3942223|-110.7864984|0|0|2|0|0|3|7|6|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
533|COBB COUNTY JAIL|County|MARIETTA|GA|30008|33.8955185|-84.5903367|21|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
536|SOUTHWEST KEY VILLAGE GREEN|ORR|PHOENIX|AZ|85014|33.516877|-112.0535987|14|0|1|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
537|TILLAMOOK COUNTY JAIL|County|TILLAMOOK|OR|97141|45.4562158|-123.8440137|0|0|0|0|0|5|0|0|0|7|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
538|HARPER COUNTY JAIL||ANTHONY|KS||37.1533554|-98.0311727|0|0|0|0|0|0|0|0|1|2|6|6|3|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0
539|TUSCARAWAS COUNTY JAIL|County|NPHILADELPHIA|OH|44663|40.4602299|-81.4498717|0|0|0|0|0|1|1|1|1|1|1|1|2|2|1|1|1|1|1|1|1|1|1|0|0|0|0|0|0
540|BENTON COUNTY|County|KENNEWICK|WA|99336|46.2223609|-119.2051525|10|9|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
543|ALAMOSA COUNTY JAIL||ALAMOSA|CO||37.4694491|-105.8700214|0|0|0|0|0|0|0|0|0|0|0|0|2|2|2|2|6|4|3|0|0|0|0|0|0|0|0|0|0
545|CATTARAUGUS COUNTY JAIL|County|LITTLE VALLEY|NY|14755|42.2525629|-78.8055896|0|2|1|0|0|0|0|0|0|0|0|1|10|2|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0
546|CATHOLIC SOC SVCS RFC|ORR|PHOENIX|AZ|85021|33.5612122|-112.1012912|1|1|6|8|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
547|LUTHERAN IMM. & REF. SERV||PORTLAND|OR||45.5234515|-122.6762071|0|0|0|0|0|0|0|0|0|0|0|0|3|4|5|7|0|0|0|0|0|0|0|0|0|0|0|0|0
548|SOUTH FLORIDA RECEPT CENT||MIAMI|FL||25.7889689|-80.2264393|0|0|0|0|0|0|0|0|0|0|0|7|8|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
550|FORSYTH COUNTY JAIL|County|WINSTON-SALEM|NC|27101|36.105232|-80.2042436|0|0|2|2|3|4|2|2|4|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
551|YOLO COUNTY JAIL|ORR|WOODLAND|CA|95776|38.6785157|-121.7732971|5|6|0|0|0|0|0|0|5|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
552|WOODBURY COUNTY JAIL||SIOUX CITY|IA||42.4999942|-96.4003069|0|0|0|0|0|0|2|7|4|1|3|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
554|JEFFERSON COUNTY JAIL|County|GOLDEN|CO|80401|39.755543|-105.2210997|2|7|5|5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
555|JEFFERSON COUNTY JAIL|County|BOULDER|MT|59632|46.2365947|-112.1208336|2|1|3|3|2|2|2|0|1|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
516|NACOGDOCHES COUNTY JAIL||NACOGDOCHES|TX||31.6035129|-94.6554874|0|0|0|0|0|0|0|0|0|0|7|17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
560|FLOYD COUNTY JAIL|County|NEW ALBANY|IN|47150|38.2856247|-85.8241312|0|0|0|0|0|0|0|3|7|5|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
561|GREENE COUNTY JAIL|County|SPRINGFIELD|MO|65802|37.215326|-93.2982436|0|0|0|0|1|10|5|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
524|ROUNDHOUSE PHI, PA|City or Municipality|PHILADELPHIA|PA|19106|39.9493801|-75.145782|0|0|0|0|0|0|0|0|0|0|0|0|0|4|3|3|3|2|0|2|3|2|1|0|0|0|0|0|0
531|BEAUMONT FCC, LOW|Regional and Federal Facilities|BEAUMONT|TX|77720|30.04|-94.16|0|0|0|0|1|3|5|6|4|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
544|U.S.P. ATWATER|Regional and Federal Facilities|ATWATER|CA|95301|37.3477174|-120.609084|0|0|0|0|5|10|6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
562|YORK COUNTY DETENTION CENTER|County|YORK|SC|29745|34.9943021|-81.2420175|2|1|0|0|0|0|4|12|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
563|INS DISTRICT OFFICE|Federal|HONOLULU|HI|96813|21.3136151|-157.8480364|0|0|0|0|1|0|0|2|3|2|2|2|3|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0
564|GUADALUPE COUNTY JUVENILE D.F.|ORR|SEGUIN|TX|78155|29.5688411|-97.9647269|0|2|0|0|0|4|9|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
565|METRO DADE JAIL|County|MIAMI|FL|33169|25.9400585|-80.2153998|0|2|0|0|0|0|0|0|10|0|0|0|0|0|0|0|0|0|0|1|4|0|0|0|0|0|0|0|0
568|BROOKS COUNTY JAIL (CONTRACT)|County|FALFURRIAS|TX|78355|27.2269872|-98.1441714|0|0|9|0|9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
570|ALLEN PARISH JAIL||OAKDALE|LA||30.8160276|-92.660421|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|6|8|2|0|0|0|0|0|0
571|SALEM COUNTY JAIL||SALEM|NJ||39.5717796|-75.4671423|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|4|4|3|5|0|0|0|0|0
572|MARIN JUVENILE HALL|ORR|SAN RAFAEL|CA|94903|37.9735346|-122.5310874|0|1|0|2|5|2|0|0|1|1|2|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
574|NEWAYGO CO.WHITE CLOUD,MI||WHITE CLOUD|MI||43.5502974|-85.771997|0|0|0|0|0|0|0|0|0|0|0|8|6|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
576|DEWITT COUNTY JAIL|County|CLINTON|IL|61727|40.1536479|-88.9645253|0|0|0|0|0|0|0|0|2|0|5|8|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
577|RUSK COUNTY JAIL||HENDERSON|TX||32.1532156|-94.7993802|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|13|5|0|0|0|0|0|0|0|0|0
578|SOUTHWEST KEY LEMON GROVE|ORR|LEMON GROVE|CA|91945|32.7425516|-117.0314172|9|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
588|NOBLES CO. JAIL|County|WORTHINGTON|MN|56082|43.623348|-95.5952|0|0|5|0|0|4|6|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
580|DAVIS CO. JAIL|County|FARMINGTON|UT|84025|40.9804999|-111.8874392|0|0|0|0|0|3|5|4|0|0|0|2|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0
579|WARREN COUNTY REGIONAL|County|BOWLING GREEN|KY|42010|36.9903199|-86.4436018|0|0|0|0|0|0|5|5|5|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
582|MOFFET COUNTY JAIL|County|CRAIG|CO|81625|40.5152491|-107.5464541|5|4|7|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
583|UPSHUR COUNTY JAIL|County|GILMER|TX|75644|32.7287472|-94.9424379|0|0|0|0|0|0|0|0|7|10|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
585|CUMBERLAND COUNTY JAIL||TOLEDO|IL||39.2736491|-88.2436522|0|0|0|0|0|0|0|4|5|3|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
587|LUTHERN SOCIAL SERVICES|ORR|MOUNTLAKE TERR.|WA|98043|47.7933719|-122.302732|0|0|0|1|0|0|2|0|0|0|0|0|2|2|2|7|0|0|0|0|0|0|0|0|0|0|0|0|0
589|SAN BERNADINO HOLD ROOM|Federal|SAN BERNADINO|CA|92408|34.0868517|-117.2617329|16|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
590|IMPERIAL COUNTY JUVENILE||EL CENTRO|CA||32.792|-115.5630514|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|2|3|8|0|1|0|0|0|0|0
591|DENVER COUNTY JAIL|County|DENVER|CO|80201|39.75|-104.99|2|3|3|1|0|0|1|1|1|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
593|BEDFORD COUNTY JAIL|County|BEDFORD|PA|15522|40.0186921|-78.5039069|0|0|0|0|0|6|0|2|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
595|COOK INLET PRETRIAL, ANCH|State|ANCHORAGE|AK|99501|61.2237855|-149.8702209|0|0|0|0|0|0|2|2|2|2|3|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
596|MADISON COUNTY JAIL|County|REXBURG|ID|83440|43.8230556|-111.7852778|0|2|4|4|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
557|LUTHERAN SOC SERV, LANSIN|ORR|LANSING|MI|48917|42.7287542|-84.6374484|5|0|0|0|0|0|0|0|0|0|0|0|0|2|7|5|0|0|0|0|0|0|0|0|0|0|0|0|0
599|FRESNO HOLDROOM|Federal|FRESNO|CA|93721|36.7312691|-119.7802409|7|8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
